what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415191884382
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415191888629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415191892303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415191907162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415191917876
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415191919706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415191926304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415191926529
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415191931003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1415191934403
started,bundle,org.eclipse.mylyn.java.tasks,3.8.0.v20120612-0600,"org.eclipse.mylyn.java.tasks",1415191936393
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415191936704
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1415191938515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415191967080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415192010439
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415192010504
executed,command,net.sf.jautodoc,1.10.0,"net.sf.jautodoc.commands.AddJavadoc",1415192010506
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415192011589
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415192023882
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1415192067446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415192071768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415192130857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415192132871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415192136447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415192152019
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415192154684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415192157857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415192701093
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1415192701128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415192705438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193050344
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415193050369
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193051675
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193122295
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1415193122329
started,bundle,org.eclipse.mylyn.context.ui,3.8.0.v20120612-0600,"org.eclipse.mylyn.context.ui",1415193122387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193125281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193127400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1415193127410
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1415193130162
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1415193130173
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1415193130216
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1415193130217
started,bundle,com.springsource.sts.frameworks.ui,2.9.2.201205071000-RELEASE,"com.springsource.sts.frameworks.ui",1415193130285
started,bundle,com.springsource.sts.frameworks.core,2.9.2.201205071000-RELEASE,"com.springsource.sts.frameworks.core",1415193130301
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193151891
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1415193156131
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110502-1955,"org.eclipse.equinox.simpleconfigurator.manipulator",1415193156207
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110502-1955,"org.eclipse.equinox.frameworkadmin",1415193156215
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193166632
started,bundle,org.eclipse.m2e.jdt,1.1.0.20120530-0009,"org.eclipse.m2e.jdt",1415193166653
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193174238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193183154
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193188613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193192093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193202048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193226005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193235429
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193241544
started,bundle,org.eclipse.m2e.core.ui,1.1.0.20120530-0009,"org.eclipse.m2e.core.ui",1415193253395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193256309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193286483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193290572
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1415193294570
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1415193294667
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1415193294711
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1415193294881
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193297616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193378332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193393779
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415193393867
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415193393944
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415193403858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415193409452
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415193410817
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415193412542
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415193414576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415193474785
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415193476147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415193480634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415193485218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415193489186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193514451
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193514506
executed,command,net.sf.jautodoc,1.10.0,"net.sf.jautodoc.commands.AddJavadoc",1415193514507
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415193516979
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415193517255
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415193517454
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415193517680
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415193518034
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415193518311
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415193518627
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1415193526072
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415193526177
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415193526571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415193563094
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415193569067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415193703437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415193715378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415193717507
error,log,,,"Internal Error",1415193719661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193720079
error,log,,,"Internal Error",1415193721300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193741377
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415193746654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415193751809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193767465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193773782
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415193776497
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415193783843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415193785320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193794695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193833447
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1415193833478
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193835876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193972299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193977887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415193986192
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415193986284
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415193986360
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415194003316
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415194137319
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415194155401
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415194155917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415194163388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415194167481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415194167531
executed,command,net.sf.jautodoc,1.10.0,"net.sf.jautodoc.commands.AddJavadoc",1415194167533
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415194171614
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415194171852
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415194172051
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415194172250
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415194172526
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415194172763
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415194173040
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1415194175041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415194202241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415194226614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415194254248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415194260870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415194510200
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1415194510223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415194517498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415194531495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415194537096
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415194576496
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415194576618
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415194576695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415194596352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415194600123
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1415194626469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415194648416
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1415194651596
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415194662026
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195049786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195052932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415195054738
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1415195056139
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1415195070101
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415195072756
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415195073194
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415195075703
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1415195077189
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415195077736
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415195077974
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415195078173
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415195078333
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415195078532
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415195078692
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1415195078891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415195081437
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195092940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195095962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415195096945
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415195098211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195101438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195105725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1415195107007
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415195111377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195113532
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195113588
executed,command,net.sf.jautodoc,1.10.0,"net.sf.jautodoc.commands.AddJavadoc",1415195113590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1415195116805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415195118392
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195120011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195145158
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415195238118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1415195240073
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415195241210
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195257047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195257090
executed,command,net.sf.jautodoc,1.10.0,"net.sf.jautodoc.commands.AddJavadoc",1415195257092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415195258244
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415195260503
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415195262417
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415195287608
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415195296618
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415195308313
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415195333975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195356028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195356097
executed,command,net.sf.jautodoc,1.10.0,"net.sf.jautodoc.commands.AddJavadoc",1415195356099
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415195357049
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415195358334
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1415195359352
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415195363839
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415195366872
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415195388321
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1415195590504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195593117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195608986
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195613172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415195618427
